9.60272e-13	0	0	0	0	0	0
1.92054e-12	0	0	0	0	0	0
2.88082e-12	0	0	0	0	0	0
3.84109e-12	0	0	0	0	0	0
4.80136e-12	0	0	0	0	0	0
5.76163e-12	0	0	0	0	0	0
6.72191e-12	0	0	0	0	0	0
7.68218e-12	0	0	0	0	0	0
8.64245e-12	0	0	0	0	0	0
9.60272e-12	0	0	0	0	0	0
1.0563e-11	0	0	0	0	-6.29099e-09	0
1.15233e-11	0	0	0	0	-1.16321e-07	0
1.24835e-11	0	0	0	0	-1.1278e-06	0
1.34438e-11	0	0	0	0	-7.62053e-06	0
1.44041e-11	0	0	0	0	-4.02551e-05	0
1.53644e-11	0	0	0	0	-0.000176861	0
1.63246e-11	0	0	0	0	-0.000671611	0
1.72849e-11	0	0	0	0	-0.00226242	0
1.82452e-11	0	0	0	0	-0.00688799	0
1.92054e-11	0	0	0	0	-0.019219	0
2.01657e-11	0	0	0	0	-0.0496774	0
2.1126e-11	0	0	0	0	-0.119969	0
2.20863e-11	0	0	0	0	-0.272553	0
2.30465e-11	0	0	0	0	-0.585799	0
2.40068e-11	0	0	0	0	-1.19675	0
2.49671e-11	0	0	0	0	-2.33307	0
2.59274e-11	0	0	0	0	-4.35496	0
2.68876e-11	0	0	0	0	-7.80595	0
2.78479e-11	0	0	0	0	-13.469	0
2.88082e-11	0	0	0	0	-22.4209	0
2.97684e-11	0	0	0	0	-36.0752	0
3.07287e-11	0	0	0	0	-56.1989	0
3.1689e-11	0	0	0	0	-84.8904	0
3.26493e-11	0	0	0	0	-124.503	0
3.36095e-11	0	0	0	0	-177.506	0
3.45698e-11	0	0	0	0	-246.283	0
3.55301e-11	0	0	0	0	-332.877	0
3.64903e-11	0	0	0	0	-438.709	0
3.74506e-11	0	0	0	0	-564.301	0
3.84109e-11	0	0	0	0	-709.056	0
3.93712e-11	0	0	0	0	-871.136	0
4.03314e-11	0	0	0	0	-1047.48	0
4.12917e-11	0	0	0	0	-1234	0
4.2252e-11	0	0	0	0	-1425.92	0
4.32123e-11	0	0	0	0	-1618.26	0
4.41725e-11	0	0	0	0	-1806.43	0
4.51328e-11	0	0	0	0	-1986.75	0
4.60931e-11	0	0	0	0	-2156.93	0
4.70533e-11	0	0	0	0	-2316.35	0
4.80136e-11	0	0	0	0	-2466.08	0
4.89739e-11	0	0	0	0	-2608.66	0
4.99342e-11	0	0	0	0	-2747.62	0
5.08944e-11	0	0	0	0	-2886.85	0
5.18547e-11	0	0	0	0	-3029.88	0
5.2815e-11	0	0	0	0	-3179.32	0
5.37753e-11	0	0	0	0	-3336.34	0
5.47355e-11	0	0	0	0	-3500.61	0
5.56958e-11	0	0	0	0	-3670.36	0
5.66561e-11	0	0	0	0	-3842.85	0
5.76163e-11	0	0	0	0	-4014.97	0
5.85766e-11	0	0	0	0	-4183.87	0
5.95369e-11	0	0	0	0	-4347.62	0
6.04972e-11	0	0	0	0	-4505.48	0
6.14574e-11	0	0	0	0	-4658.1	0
6.24177e-11	0	0	0	0	-4807.22	0
6.3378e-11	0	0	0	0	-4955.29	0
6.43382e-11	0	0	0	0	-5104.84	0
6.52985e-11	0	0	0	0	-5257.88	0
6.62588e-11	0	0	0	0	-5415.52	0
6.72191e-11	0	0	0	0	-5577.68	0
6.81793e-11	0	0	0	0	-5743.23	0
6.91396e-11	0	0	0	0	-5910.28	0
7.00999e-11	0	0	0	0	-6076.67	0
7.10602e-11	0	0	0	0	-6240.55	0
7.20204e-11	0	0	0	0	-6400.78	0
7.29807e-11	0	0	0	0	-6557.19	0
7.3941e-11	0	0	0	0	-6710.59	0
7.49012e-11	0	0	0	0	-6862.5	0
7.58615e-11	0	0	0	0	-7014.73	0
7.68218e-11	0	0	0	0	-7168.94	0
7.77821e-11	0	0	0	0	-7326.16	0
7.87423e-11	0	0	0	0	-7486.6	0
7.97026e-11	0	0	0	0	-7649.62	0
8.06629e-11	0	0	0	0	-7813.94	0
8.16231e-11	0	0	0	0	-7977.99	0
8.25834e-11	0	0	0	0	-8140.35	0
8.35437e-11	0	0	0	0	-8300.14	0
8.4504e-11	0	0	0	0	-8457.2	0
8.54642e-11	0	0	0	0	-8612.09	0
8.64245e-11	0	0	0	0	-8765.97	0
8.73848e-11	0	0	0	0	-8920.17	0
8.83451e-11	0	0	0	0	-9075.91	0
8.93053e-11	0	0	0	0	-9233.91	0
9.02656e-11	0	0	0	0	-9394.25	0
9.12259e-11	0	0	0	0	-9556.34	0
9.21861e-11	0	0	0	0	-9719.17	0
9.31464e-11	0	0	0	0	-9881.55	0
9.41067e-11	0	0	0	0	-10042.5	0
9.5067e-11	0	0	0	0	-10201.4	0
9.60272e-11	0	0	0	0	-10358.3	0
9.69875e-11	0	0	0	0	-10513.8	0
9.79478e-11	0	0	0	0	-10668.9	0
9.89081e-11	0	0	0	0	-10824.6	0
9.98683e-11	0	0	0	0	-10981.6	0
1.00829e-10	0	0	0	0	-11140.5	0
1.01789e-10	0	0	0	0	-11301.1	0
1.02749e-10	0	0	0	0	-11462.7	0
1.03709e-10	0	0	0	0	-11624.4	0
1.0467e-10	0	0	0	0	-11785.5	0
1.0563e-10	0	0	0	0	-11945.2	0
1.0659e-10	0	0	0	0	-12103.3	0
1.07551e-10	0	0	0	0	-12260	0
1.08511e-10	0	0	0	0	-12416	0
1.09471e-10	0	0	0	0	-12572.1	0
1.10431e-10	0	0	0	0	-12728.9	0
1.11392e-10	0	0	0	0	-12887.1	0
1.12352e-10	0	0	0	0	-13046.7	0
1.13312e-10	0	0	0	0	-13207.3	0
1.14272e-10	0	0	0	0	-13368.4	0
1.15233e-10	0	0	0	0	-13529.3	0
1.16193e-10	0	0	0	0	-13689.3	0
